id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
511,3,1523.447005,0,1,400,11.244,3.058,0.58,0.218,0.412,0.418,0.17
511,4,1529.970777,0,1,426,11.441,3.056,0.559,0.115,0.404,0.427,0.169
512,1,1064.116623,1,0,917,10.988,3.026,0.601,0.348,0.694,0.157,0.149
512,2,1320.751092,1,0,828,10.973,2.995,0.593,0.353,0.694,0.151,0.155
512,3,1254.156606,1,1,823,10.94,3.022,0.594,0.308,0.69,0.154,0.156
512,4,1508.748182,1,1,806,11.021,3.002,0.584,0.215,0.689,0.158,0.154
513,1,699.9503543,0,0,308,12.099,3.032,0.455,-0.332,0.802,0.088,0.11
513,2,944.4902983,0,0,316,12.084,3.009,0.446,-0.326,0.804,0.095,0.101
513,3,855.5031008,0,1,305,11.958,2.984,0.446,-0.315,0.816,0.089,0.095
513,4,929.9469645,0,1,290,11.916,3.028,0.472,-0.332,0.803,0.093,0.103
514,1,1043.749585,0,0,132,10.957,2.773,0.614,0.185,0.591,0.242,0.167
514,2,1473.695475,0,0,132,10.857,2.803,0.606,0.168,0.568,0.242,0.189
514,3,1161.483781,0,1,148,11.256,2.892,0.568,0.003,0.568,0.216,0.216
514,4,1180.848458,0,1,215,11.269,2.902,0.577,-0.024,0.577,0.195,0.228
515,1,707.3878781,0,0,1971,12.24,3.032,0.449,-0.468,0.572,0.294,0.134
515,2,800.3734476,0,0,1934,12.157,3.007,0.464,-0.414,0.569,0.299,0.132
515,3,874.8772414,0,1,2012,12.133,3.001,0.466,-0.409,0.569,0.298,0.133
515,4,1119.687941,0,1,2074,12.096,3.008,0.472,-0.438,0.571,0.299,0.129
516,1,767.4633051,1,0,538,11.746,2.937,0.494,-0.253,0.9,0.089,0.011
516,2,847.6515476,1,0,526,11.847,2.97,0.5,-0.254,0.907,0.08,0.013
516,3,978.9889508,1,1,542,11.89,2.924,0.515,-0.245,0.908,0.076,0.017
516,4,1193.648547,1,1,527,11.894,2.989,0.524,-0.223,0.911,0.068,0.021
517,1,623.1822533,0,0,353,12.345,3.003,0.436,-0.41,0.731,0.215,0.054
517,2,784.9577192,0,0,384,12.442,3.003,0.443,-0.459,0.742,0.206,0.052
517,3,729.7889834,0,1,405,12.422,2.923,0.454,-0.452,0.765,0.178,0.057
517,4,855.8399525,0,1,415,12.528,3.012,0.465,-0.482,0.773,0.166,0.06
518,1,722.1355118,1,0,426,11.946,2.775,0.434,-0.264,0.613,0.254,0.134
518,2,850.5455048,1,0,395,12.069,2.765,0.443,-0.281,0.605,0.256,0.139
518,3,957.241981,1,1,396,12.349,2.879,0.452,-0.342,0.619,0.25,0.131
518,4,1074.12678,1,1,485,12.176,2.757,0.474,-0.309,0.619,0.243,0.138
519,1,844.7800776,1,0,295,11.341,3.129,0.583,0.182,0.8,0.085,0.115
519,2,1228.20713,1,0,315,11.224,3.127,0.581,0.192,0.759,0.117,0.124
519,3,1194.840353,1,1,337,11.296,3.136,0.582,0.172,0.754,0.116,0.131
519,4,1023.05547,1,1,354,11.46,3.121,0.551,0.05,0.749,0.116,0.136
520,1,916.8616188,1,0,539,11.253,3,0.573,0.197,0.698,0.195,0.108
520,2,1246.469428,1,0,528,11.278,2.987,0.574,0.2,0.701,0.195,0.104
520,3,1306.067461,1,1,520,11.262,2.973,0.56,0.149,0.71,0.188,0.102
520,4,1375.255216,1,1,523,11.214,2.985,0.553,0.098,0.704,0.197,0.099
521,1,909.2387217,0,0,318,11.864,3.176,0.535,0.131,0.597,0.289,0.113
521,2,1211.628866,0,0,317,11.992,3.274,0.533,0.098,0.599,0.287,0.114
521,3,1184.397294,0,1,295,11.949,3.193,0.508,0.101,0.624,0.271,0.105
521,4,1285.057457,0,1,282,11.949,3.156,0.504,0.095,0.61,0.284,0.106
522,1,916.2813767,1,0,1056,11.87,2.949,0.492,-0.262,0.892,0.073,0.035
522,2,980.0860405,1,0,1034,11.914,2.928,0.503,-0.245,0.897,0.072,0.031
522,3,989.0872319,1,1,1031,11.843,2.937,0.499,-0.267,0.899,0.07,0.031
522,4,1218.052712,1,1,1063,11.853,2.958,0.504,-0.247,0.904,0.068,0.028
523,1,969.2879568,0,0,310,10.616,2.994,0.561,0.303,0.761,0.155,0.084
523,2,1044.915813,0,0,293,10.639,2.983,0.556,0.262,0.775,0.147,0.078
523,3,1461.011541,0,1,284,10.806,3.004,0.553,0.209,0.785,0.155,0.06
523,4,1564.060067,0,1,272,11.002,3.007,0.562,0.197,0.79,0.154,0.055
524,1,707.7874868,0,0,216,11.226,2.991,0.583,0.156,0.792,0.139,0.069
524,2,927.6863697,0,0,213,11.17,2.934,0.577,0.159,0.789,0.146,0.066
524,3,1472.711268,0,1,216,11.173,2.991,0.583,0.131,0.773,0.148,0.079
524,4,1319.051561,0,1,239,11.142,2.967,0.59,0.135,0.778,0.138,0.084
525,1,894.8200298,1,0,427,11.166,3.007,0.581,0.272,0.756,0.124,0.119
525,2,1265.675179,1,0,447,11.262,2.96,0.573,0.182,0.754,0.119,0.128
525,3,1258.244261,1,1,442,11.261,3.011,0.577,0.158,0.749,0.124,0.127
525,4,1611.212368,1,1,466,11.218,2.953,0.564,0.058,0.751,0.129,0.12
526,1,741.3315752,1,0,465,11.627,3.015,0.497,-0.176,0.462,0.452,0.086
526,2,1190.369352,1,0,443,11.612,3.025,0.506,-0.125,0.465,0.451,0.084
526,3,1053.443947,1,1,424,11.51,3.024,0.533,-0.098,0.462,0.448,0.09
526,4,1134.095703,1,1,463,11.475,3.032,0.525,-0.099,0.471,0.434,0.095
527,1,935.7242766,1,0,360,11.605,2.842,0.5,-0.171,0.867,0.05,0.083
527,2,1024.995876,1,0,357,11.534,2.896,0.521,-0.167,0.866,0.05,0.084
527,3,949.8348604,1,1,360,11.471,2.961,0.536,-0.153,0.867,0.047,0.086
527,4,1468.574412,1,1,354,11.378,2.96,0.528,-0.149,0.862,0.045,0.093
528,1,855.7896729,0,0,90,11.786,3.244,0.444,-0.609,0.656,0.233,0.111
528,2,1014.919711,0,0,92,11.734,3.207,0.489,-0.514,0.641,0.228,0.13
528,3,1072.728,0,1,93,11.408,3.194,0.495,-0.493,0.667,0.183,0.151
528,4,1167.286828,0,1,105,11.539,3.276,0.552,-0.526,0.695,0.162,0.143
529,1,1066.770389,1,0,446,11.444,2.989,0.534,0.021,0.67,0.294,0.036
529,2,1145.505287,1,0,442,11.411,2.928,0.523,0.003,0.663,0.301,0.036
529,3,1077.725157,1,1,445,11.249,2.912,0.539,0.019,0.647,0.315,0.038
529,4,1296.517386,1,1,439,11.169,2.952,0.563,0.021,0.64,0.333,0.027
530,1,746.9722744,1,0,353,11.778,2.969,0.513,-0.045,0.705,0.235,0.059
530,2,1034.340976,1,0,344,11.824,3.047,0.517,-0.072,0.715,0.233,0.052
530,3,1163.653072,1,1,339,11.897,3.015,0.519,-0.121,0.702,0.236,0.062
530,4,1291.638043,1,1,344,12.085,3.061,0.512,-0.197,0.683,0.244,0.073
531,1,860.8825597,0,0,603,11.192,2.978,0.554,0.107,0.481,0.299,0.221
531,2,1067.663534,0,0,581,11.246,2.988,0.551,0.095,0.477,0.301,0.222
531,3,1277.232903,0,1,604,11.512,2.995,0.538,0.011,0.472,0.308,0.22
531,4,1362.843576,0,1,637,11.48,2.998,0.524,-0.037,0.48,0.297,0.223
532,1,775.3063904,1,0,258,11.395,3,0.574,0.118,0.88,0.089,0.031
532,2,880.070246,1,0,244,11.46,3.086,0.574,0.134,0.881,0.094,0.025
532,3,1122.466933,1,1,230,11.313,3.148,0.583,0.118,0.87,0.104,0.026
532,4,1180.806989,1,1,229,11.568,3.21,0.585,0.053,0.869,0.105,0.026
533,1,1016.632335,0,0,983,11.296,3.027,0.539,0.038,0.539,0.362,0.099
533,2,1061.858327,0,0,954,11.235,3.041,0.545,0.071,0.539,0.358,0.103
533,3,1164.976439,0,1,937,11.354,3.034,0.551,0.038,0.529,0.36,0.111
533,4,1419.8954,0,1,885,11.402,3.035,0.532,0.002,0.529,0.364,0.107
534,1,835.7556877,0,0,586,11.06,3.077,0.556,0.253,0.807,0.147,0.046
534,2,1288.793854,0,0,562,11.107,3.078,0.568,0.259,0.801,0.155,0.044
534,3,1296.642887,0,1,616,11.116,3.088,0.565,0.241,0.807,0.144,0.049
534,4,1613.554787,0,1,623,11.284,3.056,0.549,0.098,0.809,0.141,0.05
535,1,945.2358358,0,0,950,11.489,2.946,0.501,-0.105,0.775,0.161,0.064
535,2,1103.067979,0,0,913,11.444,2.984,0.504,-0.101,0.777,0.159,0.065
535,3,1218.575513,0,1,1067,11.429,2.977,0.531,-0.06,0.78,0.162,0.058
535,4,1405.445449,0,1,1140,11.322,2.974,0.539,-0.074,0.775,0.161,0.065
536,1,955.5338774,0,0,254,11.244,3.087,0.555,0.077,0.673,0.22,0.106
536,2,876.3819812,0,0,248,11.155,3.06,0.54,0.111,0.641,0.234,0.125
536,3,950.596303,0,1,329,11.239,2.921,0.538,0.036,0.678,0.222,0.1
536,4,1180.224421,0,1,314,11.274,2.92,0.541,0.036,0.678,0.226,0.096
537,1,938.9749204,0,0,2284,11.591,2.999,0.538,-0.074,0.588,0.352,0.059
537,2,1017.486252,0,0,2287,11.571,3.01,0.533,-0.06,0.585,0.359,0.056
537,3,1149.418578,0,1,2219,11.614,2.993,0.533,-0.103,0.579,0.366,0.055
537,4,1217.699998,0,1,2223,11.679,2.999,0.525,-0.168,0.574,0.368,0.058
538,1,965.1710691,0,0,2717,11.12,3.023,0.588,0.34,0.565,0.334,0.101
538,2,1224.920629,0,0,2737,11.173,3.017,0.582,0.29,0.569,0.332,0.099
538,3,1433.528475,0,1,2686,11.24,3.008,0.574,0.232,0.574,0.328,0.098
538,4,1601.084547,0,1,2549,11.329,3.019,0.56,0.155,0.572,0.33,0.098
539,1,1001.920497,0,0,417,11.446,3.043,0.571,0.149,0.825,0.122,0.053
539,2,1106.336737,0,0,413,11.442,2.998,0.567,0.111,0.821,0.128,0.051
539,3,1180.095611,0,1,398,11.551,2.94,0.55,0.019,0.809,0.141,0.05
539,4,1340.20236,0,1,442,11.668,2.982,0.559,-0.135,0.799,0.145,0.057
540,1,840.8089284,0,0,238,11.199,3.071,0.504,-0.002,0.761,0.164,0.076
540,2,1506.930405,0,0,227,11.144,3.093,0.485,-0.009,0.753,0.167,0.079
540,3,1169.378793,0,1,229,11.235,3.105,0.48,0.017,0.764,0.148,0.087
540,4,1223.537341,0,1,238,11.221,3.139,0.487,-0.019,0.748,0.168,0.084
541,1,786.4617719,0,0,754,11.856,2.951,0.456,-0.327,0.605,0.294,0.101
541,2,863.9783145,0,0,862,11.882,2.97,0.462,-0.261,0.596,0.298,0.106
541,3,1224.32227,0,1,855,11.905,2.992,0.464,-0.262,0.594,0.308,0.098
541,4,1227.877636,0,1,847,11.845,2.982,0.459,-0.313,0.575,0.323,0.102
542,1,1115.767683,1,0,141,10.673,2.908,0.546,0.224,0.645,0.234,0.121
542,2,1244.748975,1,0,138,10.632,2.877,0.558,0.237,0.652,0.225,0.123
542,3,1423.336592,1,1,137,10.827,2.796,0.54,0.164,0.642,0.226,0.131
542,4,1658.661231,1,1,149,11.333,2.872,0.477,-0.107,0.685,0.195,0.121
543,1,825.0410669,0,0,218,11.676,3.119,0.5,-0.299,0.766,0.115,0.119
543,2,1011.490105,0,0,217,11.602,3.069,0.502,-0.313,0.756,0.115,0.129
543,3,1319.394972,0,1,221,11.911,3.136,0.498,-0.412,0.76,0.109,0.131
543,4,1243.240404,0,1,210,11.785,3.219,0.505,-0.403,0.762,0.1,0.138
544,1,825.890545,0,0,919,11.136,2.959,0.538,0.209,0.779,0.173,0.048
544,2,1055.085756,0,0,913,11.216,2.97,0.533,0.151,0.774,0.176,0.049
544,3,1399.369923,0,1,880,11.233,3.006,0.523,0.124,0.777,0.175,0.048
544,4,1345.017379,0,1,911,11.324,2.979,0.512,0.086,0.768,0.182,0.049
545,1,1055.601923,0,0,259,11.342,3.073,0.483,0.197,0.807,0.085,0.108
545,2,1297.521908,0,0,237,11.301,3.059,0.481,0.203,0.802,0.089,0.11
545,3,1341.582719,0,1,272,11.98,3.033,0.456,-0.148,0.787,0.096,0.118
545,4,1367.009256,0,1,265,12.133,2.955,0.445,-0.188,0.792,0.091,0.117
546,1,851.3369855,0,0,101,11.619,3.03,0.594,0.133,0.634,0.277,0.089
546,2,881.6645155,0,0,100,11.511,3.08,0.61,0.13,0.64,0.25,0.11
546,3,904.0040545,0,1,100,11.583,2.89,0.56,0.074,0.65,0.27,0.08
546,4,1969.058893,0,1,103,11.693,2.874,0.563,0.062,0.66,0.262,0.078
547,1,807.234229,0,0,1662,11.289,2.992,0.547,0.069,0.644,0.258,0.098
547,2,961.7437121,0,0,1676,11.461,2.95,0.531,0.009,0.639,0.263,0.098
547,3,1092.940839,0,1,1646,11.472,2.962,0.537,0.003,0.637,0.261,0.102
547,4,1203.925975,0,1,1618,11.584,2.96,0.518,-0.079,0.641,0.258,0.101
548,1,1128.18131,0,0,517,11.886,2.952,0.464,-0.319,0.52,0.267,0.213
548,2,1017.894188,0,0,503,11.905,2.903,0.469,-0.325,0.531,0.264,0.205
548,3,1131.487665,0,1,478,11.946,2.856,0.456,-0.344,0.544,0.249,0.207
548,4,1091.900149,0,1,501,11.862,2.814,0.453,-0.362,0.523,0.255,0.222
549,1,1459.524939,0,0,368,11.426,3.043,0.543,0.075,0.783,0.168,0.049
549,2,1378.499516,0,0,364,11.325,3.022,0.541,0.069,0.791,0.162,0.047
549,3,1482.170734,0,1,395,11.596,3.015,0.554,0.012,0.792,0.154,0.053
549,4,1345.271533,0,1,463,11.394,3.039,0.542,-0.005,0.773,0.162,0.065
550,1,819.2115324,1,0,1098,11.423,2.978,0.574,0.211,0.704,0.223,0.073
550,2,1066.920105,1,0,1131,11.434,2.951,0.558,0.123,0.712,0.218,0.07
550,3,1299.795015,1,1,1116,11.566,2.943,0.552,0.092,0.711,0.22,0.069
550,4,1409.765647,1,1,1138,11.705,2.925,0.535,-0.037,0.714,0.218,0.069
551,1,851.5508735,1,0,2283,11.848,2.991,0.486,-0.198,0.682,0.174,0.144
551,2,872.2427942,1,0,2225,11.833,2.991,0.493,-0.198,0.682,0.178,0.141
551,3,947.4063967,1,1,2377,11.96,3.022,0.475,-0.324,0.682,0.179,0.138
551,4,1063.91436,1,1,2315,11.948,3.027,0.46,-0.376,0.683,0.178,0.14
552,1,677.722349,0,0,214,12.115,3.009,0.453,-0.244,0.776,0.182,0.042
552,2,916.6739909,0,0,225,11.976,3.031,0.453,-0.274,0.791,0.169,0.04
552,3,838.4605835,0,1,238,12.02,3.134,0.416,-0.38,0.773,0.181,0.046
552,4,1072.478157,0,1,240,12.119,3.112,0.433,-0.415,0.775,0.171,0.054
553,1,984.7124074,0,0,386,11.072,3.184,0.575,0.194,0.679,0.202,0.119
553,2,1220.141844,0,0,378,11.054,3.151,0.571,0.208,0.685,0.19,0.124
553,3,1328.276571,0,1,386,11.09,3.179,0.57,0.171,0.676,0.199,0.124
553,4,1494.61854,0,1,365,11.065,3.134,0.575,0.169,0.674,0.208,0.118
554,1,796.7460903,0,0,281,11.604,2.843,0.505,-0.128,0.69,0.189,0.121
554,2,1060.030733,0,0,282,11.441,2.848,0.504,-0.076,0.663,0.202,0.135
554,3,1022.119123,0,1,372,11.538,2.909,0.508,-0.206,0.656,0.183,0.161
554,4,1191.264071,0,1,357,11.492,2.882,0.507,-0.202,0.658,0.179,0.162
555,1,643.9743467,1,0,305,11.807,3.22,0.498,-0.2,0.436,0.426,0.138
555,2,934.9142844,1,0,299,11.947,3.161,0.498,-0.184,0.448,0.405,0.147
555,3,1006.883099,1,1,288,11.767,3.194,0.517,-0.168,0.448,0.406,0.146
555,4,1475.001485,1,1,283,11.72,3.166,0.527,-0.202,0.449,0.392,0.159
556,1,805.2306776,1,0,3725,11.398,3.043,0.544,0.052,0.831,0.153,0.016
556,2,993.6350373,1,0,3646,11.437,3.044,0.537,0.034,0.833,0.152,0.015
556,3,1034.292373,1,1,3573,11.495,3.039,0.529,-0.007,0.833,0.151,0.015
556,4,1131.807414,1,1,3443,11.474,3.045,0.529,-0.02,0.832,0.153,0.015
557,1,717.3307069,0,0,285,10.889,2.919,0.611,0.369,0.484,0.358,0.158
557,2,1059.243428,0,0,267,10.903,2.88,0.622,0.383,0.491,0.345,0.165
557,3,1246.061202,0,1,275,11.197,2.88,0.622,0.298,0.484,0.353,0.164
557,4,1320.303291,0,1,286,11.429,2.93,0.608,0.22,0.486,0.357,0.157
558,1,733.4964897,1,0,292,10.643,2.836,0.589,0.411,0.548,0.411,0.041
558,2,1215.968602,1,0,282,10.725,2.848,0.589,0.38,0.557,0.404,0.039
558,3,1351.908023,1,1,281,10.813,2.879,0.584,0.314,0.559,0.399,0.043
558,4,1403.096185,1,1,351,11.478,2.855,0.55,-0.047,0.575,0.376,0.048
559,1,924.6178699,0,0,865,11.631,2.994,0.488,-0.111,0.65,0.22,0.131
559,2,954.7694345,0,0,882,11.627,2.978,0.481,-0.18,0.65,0.223,0.127
559,3,1101.840437,0,1,873,11.662,3.006,0.479,-0.206,0.656,0.222,0.121
559,4,1120.604286,0,1,879,11.676,3.003,0.481,-0.225,0.666,0.218,0.116
560,1,898.5125887,0,0,400,10.468,3.042,0.71,0.638,0.56,0.372,0.068
560,2,1502.889205,0,0,397,10.661,3.04,0.688,0.549,0.564,0.365,0.071
560,3,1498.115249,0,1,384,10.623,3.06,0.659,0.493,0.552,0.372,0.076
560,4,1588.886187,0,1,384,10.636,3.049,0.648,0.383,0.547,0.38,0.073
561,1,864.1765533,0,0,455,11.403,2.952,0.567,0.173,0.644,0.275,0.081
561,2,1114.038364,0,0,437,11.446,2.952,0.556,0.181,0.645,0.272,0.082
561,3,1271.620032,0,1,448,11.631,2.933,0.551,0.118,0.638,0.279,0.083
561,4,1521.445768,0,1,437,11.536,2.963,0.533,0.071,0.629,0.288,0.082
562,1,864.8969969,0,0,216,11.428,3.264,0.481,-0.093,0.852,0.111,0.037
562,2,785.6047507,0,0,223,11.415,3.202,0.484,-0.119,0.857,0.112,0.031
562,3,1025.804257,0,1,220,11.261,3.223,0.5,-0.139,0.859,0.109,0.032
562,4,1115.917356,0,1,221,11.308,3.149,0.507,-0.173,0.842,0.118,0.041
563,1,1277.005552,1,0,151,11.164,2.795,0.517,0.197,0.709,0.232,0.06
563,2,1055.717648,1,0,171,11.107,2.93,0.509,0.112,0.708,0.228,0.064
563,3,1221.461306,1,1,166,11.018,2.892,0.5,0.042,0.705,0.235,0.06
563,4,1122.870472,1,1,176,10.837,2.92,0.528,0.04,0.705,0.25,0.045
564,1,935.1422705,0,0,293,11.345,3.01,0.474,-0.205,0.563,0.307,0.13
564,2,783.7848124,0,0,301,11.319,2.993,0.488,-0.171,0.551,0.332,0.116
564,3,1090.86323,0,1,281,11.312,2.993,0.495,-0.207,0.552,0.335,0.114
564,4,1236.596743,0,1,263,11.445,2.989,0.49,-0.218,0.555,0.331,0.114
565,1,771.423703,0,0,370,12.632,3.062,0.403,-0.701,0.765,0.176,0.059
565,2,666.1029158,0,0,378,12.432,3.005,0.413,-0.618,0.767,0.172,0.061
565,3,863.589291,0,1,346,12.269,3.035,0.413,-0.561,0.769,0.173,0.058
565,4,962.1039985,0,1,354,12.531,2.986,0.395,-0.66,0.794,0.153,0.054
566,1,850.7529873,0,0,920,11.361,2.899,0.502,-0.027,0.859,0.102,0.039
566,2,1196.815867,0,0,896,11.336,2.901,0.51,-0.003,0.856,0.107,0.037
566,3,1102.441272,0,1,947,11.28,2.936,0.518,-0.012,0.852,0.108,0.04
566,4,1236.159431,0,1,934,11.413,2.908,0.528,-0.061,0.857,0.102,0.042
567,1,767.9184317,1,0,699,11.387,3.067,0.532,-0.069,0.798,0.137,0.064
567,2,1117.133739,1,0,713,11.339,3.095,0.53,-0.105,0.792,0.143,0.065
567,3,1175.552317,1,1,690,11.246,3.106,0.546,-0.092,0.796,0.142,0.062
567,4,1141.581411,1,1,794,11.444,3.077,0.539,-0.183,0.806,0.135,0.059
568,1,591.0862364,0,0,330,12.48,3.155,0.452,-0.591,0.673,0.212,0.115
568,2,816.8959876,0,0,398,12.198,3.098,0.452,-0.534,0.661,0.226,0.113
568,3,758.6085743,0,1,383,12.298,3.099,0.444,-0.595,0.668,0.222,0.11
568,4,916.1554049,0,1,394,12.253,3.056,0.462,-0.564,0.673,0.211,0.117
569,1,646.9360269,1,0,139,12.06,2.935,0.432,-0.127,0.755,0.201,0.043
569,2,869.9677041,1,0,144,12.01,2.91,0.479,-0.108,0.764,0.181,0.056
569,3,997.8438692,1,1,147,11.752,3.088,0.483,-0.11,0.735,0.218,0.048
569,4,1305.304796,1,1,164,11.882,2.994,0.494,-0.266,0.744,0.207,0.049
570,1,1041.513644,1,0,412,11.217,2.825,0.546,0.09,0.76,0.15,0.09
570,2,1121.22769,1,0,429,11.324,2.83,0.538,-0.011,0.762,0.145,0.093
570,3,1109.695064,1,1,425,11.222,2.786,0.56,-0.026,0.772,0.136,0.092
570,4,1390.161881,1,1,412,11.257,2.842,0.57,-0.026,0.769,0.133,0.097
571,1,768.9805574,0,0,798,11.14,3.08,0.561,0.189,0.64,0.253,0.107
571,2,1111.568102,0,0,815,11.169,3.09,0.567,0.163,0.648,0.249,0.103
571,3,1242.122826,0,1,792,11.214,3.058,0.562,0.101,0.641,0.251,0.107
571,4,1551.969829,0,1,768,11.228,3.081,0.568,0.069,0.643,0.254,0.103
572,1,1011.694269,0,0,369,11.328,2.908,0.58,0.1,0.832,0.111,0.057
572,2,1025.524987,0,0,396,11.21,2.922,0.581,0.077,0.831,0.106,0.063
572,3,1318.776644,0,1,391,11.133,2.936,0.575,0.089,0.824,0.113,0.064
572,4,1360.032762,0,1,372,11.136,2.93,0.583,0.056,0.804,0.121,0.075
573,1,811.4959626,1,0,952,12.021,3.04,0.476,-0.299,0.683,0.201,0.117
573,2,830.6229222,1,0,905,12.058,3.017,0.472,-0.277,0.69,0.192,0.118
573,3,937.4363876,1,1,933,12.098,3.06,0.465,-0.34,0.689,0.195,0.116
573,4,1042.148458,1,1,990,11.993,3.067,0.465,-0.333,0.692,0.196,0.112
574,1,890.7778374,1,0,1200,10.959,3.078,0.618,0.335,0.663,0.209,0.128
574,2,1197.867895,1,0,1192,11.032,3.068,0.619,0.308,0.671,0.206,0.123
574,3,1278.821204,1,1,1225,11.242,3.065,0.608,0.232,0.669,0.209,0.122
574,4,1288.565438,1,1,1273,11.327,3.068,0.58,0.075,0.661,0.214,0.125
575,1,663.6099701,0,0,273,11.477,2.927,0.513,0.083,0.553,0.333,0.114
575,2,829.3184451,0,0,258,11.245,2.853,0.539,0.117,0.543,0.353,0.105
575,3,1002.484158,0,1,279,11.224,2.91,0.527,0.092,0.538,0.358,0.104
575,4,1113.308142,0,1,283,11.161,2.965,0.534,0.026,0.53,0.367,0.102
576,1,901.3395191,0,0,577,11.389,2.853,0.499,-0.094,0.695,0.222,0.083
576,2,904.3630844,0,0,610,11.332,2.862,0.505,-0.023,0.703,0.208,0.089
576,3,1046.689771,0,1,584,11.274,2.86,0.515,-0.055,0.695,0.205,0.099
576,4,1188.395335,0,1,574,11.235,2.889,0.512,-0.086,0.69,0.211,0.099
577,1,913.5818764,0,0,1016,11.751,3.005,0.506,-0.164,0.809,0.143,0.048
577,2,850.0751404,0,0,1058,11.768,2.971,0.494,-0.21,0.803,0.15,0.046
577,3,1000.448435,0,1,1049,11.685,2.981,0.505,-0.211,0.81,0.145,0.045
577,4,1095.304126,0,1,993,11.606,2.963,0.518,-0.221,0.811,0.144,0.045
578,1,691.8922006,0,0,953,11.841,3.035,0.482,-0.281,0.618,0.268,0.114
578,2,1002.359045,0,0,947,11.782,3.035,0.482,-0.233,0.626,0.264,0.11
578,3,1021.026093,0,1,916,11.799,3.022,0.481,-0.239,0.622,0.269,0.109
578,4,1169.473381,0,1,927,11.901,2.962,0.475,-0.298,0.625,0.268,0.108
579,1,812.4675257,1,0,798,11.614,2.99,0.48,-0.208,0.613,0.284,0.103
579,2,953.6220907,1,0,786,11.625,2.999,0.489,-0.183,0.611,0.286,0.103
579,3,1013.029456,1,1,740,11.501,3.034,0.492,-0.163,0.612,0.288,0.1
579,4,1299.522793,1,1,732,11.356,3.038,0.497,-0.167,0.617,0.288,0.094
580,1,855.4694121,1,0,186,10.872,3.043,0.651,0.456,0.398,0.296,0.306
580,2,983.3407521,1,0,185,10.848,3.092,0.649,0.384,0.395,0.297,0.308
580,3,901.699644,1,1,203,11.132,3.025,0.621,0.208,0.394,0.291,0.315
580,4,1100.460377,1,1,218,11.109,3.009,0.592,0.116,0.399,0.298,0.303
581,1,805.3004695,1,0,182,11.473,3.176,0.571,0.304,0.709,0.22,0.071
581,2,1070.594859,1,0,179,11.378,3.184,0.581,0.279,0.676,0.235,0.089
581,3,1165.074502,1,1,174,11.464,3.207,0.58,0.222,0.69,0.218,0.092
581,4,1253.263274,1,1,183,11.346,3.153,0.585,0.199,0.678,0.219,0.104
582,1,932.1901568,1,0,564,11.02,3.021,0.587,0.2,0.67,0.232,0.098
582,2,1350.916137,1,0,549,10.896,3.026,0.597,0.243,0.674,0.23,0.097
582,3,1341.78917,1,1,535,11.116,3.004,0.583,0.192,0.68,0.228,0.092
582,4,1482.59217,1,1,569,11.375,3.007,0.557,0.074,0.656,0.234,0.111
583,1,746.7435611,1,0,214,11.235,2.986,0.579,0.268,0.383,0.243,0.374
583,2,1122.027029,1,0,219,11.292,2.963,0.566,0.236,0.388,0.237,0.374
583,3,1510.199528,1,1,217,11.048,2.94,0.553,0.196,0.382,0.244,0.373
583,4,1422.933329,1,1,240,11.307,3.054,0.546,0.135,0.412,0.229,0.358
584,1,875.9874703,1,0,325,11.248,3.012,0.554,0.149,0.612,0.225,0.163
584,2,1158.486664,1,0,305,11.159,3.023,0.574,0.162,0.63,0.22,0.151
584,3,1258.719735,1,1,296,11.34,3.068,0.564,0.078,0.639,0.213,0.149
584,4,1285.635498,1,1,347,11.284,3.052,0.553,-0.011,0.622,0.207,0.17
585,1,738.3972189,1,0,403,11.062,3.159,0.543,0.21,0.809,0.129,0.062
585,2,1018.674883,1,0,377,11.15,3.143,0.538,0.231,0.814,0.125,0.061
585,3,1211.244532,1,1,385,11.271,3.117,0.54,0.137,0.808,0.132,0.06
585,4,1244.049292,1,1,391,11.25,3.049,0.519,0.073,0.821,0.125,0.054
586,1,719.6170264,0,0,561,11.697,3.043,0.504,-0.234,0.779,0.168,0.053
586,2,981.6272428,0,0,547,11.797,3.02,0.512,-0.187,0.773,0.165,0.062
586,3,1194.565109,0,1,519,11.713,2.973,0.503,-0.198,0.782,0.158,0.06
586,4,1242.622628,0,1,551,11.824,3.015,0.495,-0.282,0.795,0.143,0.062
587,1,588.3291437,0,0,1059,12.795,2.972,0.397,-0.678,0.825,0.13,0.044
587,2,749.158898,0,0,1041,12.713,2.965,0.399,-0.624,0.823,0.125,0.052
587,3,735.2152174,0,1,1024,12.585,2.937,0.422,-0.592,0.832,0.118,0.05
587,4,867.2897337,0,1,1022,12.395,2.912,0.439,-0.544,0.827,0.121,0.052
588,1,815.2963186,1,0,445,11.168,2.969,0.553,0.224,0.652,0.207,0.142
588,2,1053.581366,1,0,437,11.359,2.968,0.554,0.213,0.638,0.215,0.146
588,3,1200.583546,1,1,418,11.486,2.955,0.529,0.174,0.636,0.206,0.158
588,4,1255.297377,1,1,452,11.637,2.982,0.529,0.07,0.633,0.199,0.168
589,1,870.3136678,0,0,699,11.415,2.941,0.574,0.243,0.641,0.22,0.139
589,2,1054.69284,0,0,696,11.502,2.938,0.562,0.17,0.644,0.218,0.138
